trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3948,False,"{'a': 0.001, 'e': 0.019312552613582255}",25,4,29.43407724846361,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3949,False,"{'a': 0.001, 'e': 0.019293249714027027}",20,13,12.436864815058062,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3950,False,"{'a': 0.001, 'e': 0.01927396610772311}",30,15,28.106242111770396,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3951,False,"{'a': 0.001, 'e': 0.01925470177538692}",20,10,19.3843323539678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3952,False,"{'a': 0.001, 'e': 0.01923545669775411}",25,8,28.12363339649367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3953,False,"{'a': 0.001, 'e': 0.019216230855579598}",20,6,12.926960686985542,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3954,False,"{'a': 0.001, 'e': 0.019197024229637535}",30,20,8.10677385445579,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3955,False,"{'a': 0.001, 'e': 0.01917783680072131}",20,13,11.731657407980602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3956,False,"{'a': 0.001, 'e': 0.019158668549643484}",25,11,14.696503004997624,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3957,False,"{'a': 0.001, 'e': 0.019139519457235805}",25,15,20.174294115635686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3958,False,"{'a': 0.001, 'e': 0.019120389504349168}",20,7,19.69375475220792,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3959,False,"{'a': 0.001, 'e': 0.019101278671853638}",20,7,25.064536242319164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3960,False,"{'a': 0.001, 'e': 0.01908218694063837}",25,0,36.22935781554549,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3961,False,"{'a': 0.001, 'e': 0.019063114291611637}",25,13,18.323118436121064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3962,False,"{'a': 0.001, 'e': 0.019044060705700774}",20,11,18.84741860918809,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3963,False,"{'a': 0.001, 'e': 0.01902502616385221}",20,10,20.018303605069306,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3964,False,"{'a': 0.001, 'e': 0.019006010647031397}",35,21,25.56621858539234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3965,False,"{'a': 0.001, 'e': 0.018987014136222814}",25,17,14.348011248043262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3966,False,"{'a': 0.001, 'e': 0.01896803661242994}",35,15,42.046908957144176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3967,False,"{'a': 0.001, 'e': 0.01894907805667527}",25,0,33.520126036492265,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3968,False,"{'a': 0.001, 'e': 0.018930138450000234}",20,13,13.48548999624944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3969,False,"{'a': 0.001, 'e': 0.018911217773465227}",20,3,27.197527154949068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3970,False,"{'a': 0.001, 'e': 0.01889231600814957}",20,11,16.221206664809372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3971,False,"{'a': 0.001, 'e': 0.018873433135151486}",20,13,11.41658956325395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3972,False,"{'a': 0.001, 'e': 0.01885456913558812}",25,14,19.729539512113025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3973,False,"{'a': 0.001, 'e': 0.018835723990595455}",25,1,36.81965275197998,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3974,False,"{'a': 0.001, 'e': 0.018816897681328357}",25,8,16.19356940104386,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3975,False,"{'a': 0.001, 'e': 0.018798090188960496}",30,9,37.509386154673074,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3976,False,"{'a': 0.001, 'e': 0.0187793014946844}",20,6,24.0008223637477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3977,False,"{'a': 0.001, 'e': 0.018760531579711363}",20,6,23.57865113380046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3978,False,"{'a': 0.001, 'e': 0.01874178042527147}",25,13,19.986670307808343,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3979,False,"{'a': 0.001, 'e': 0.018723048012613555}",25,16,15.162421647097542,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3980,False,"{'a': 0.001, 'e': 0.018704334323005223}",20,11,17.098372771556267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3981,False,"{'a': 0.001, 'e': 0.018685639337732773}",20,8,21.28702421895752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3982,False,"{'a': 0.001, 'e': 0.018666963038101215}",25,18,14.418910905815219,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3983,False,"{'a': 0.001, 'e': 0.018648305405434242}",25,8,21.8154079731754,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
3984,False,"{'a': 0.001, 'e': 0.01862966642107424}",25,17,13.05492002371978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3985,False,"{'a': 0.001, 'e': 0.01861104606638221}",25,11,23.695777355570886,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3986,False,"{'a': 0.001, 'e': 0.018592444322737798}",25,13,11.32042378535281,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3987,False,"{'a': 0.001, 'e': 0.01857386117153925}",30,21,17.386658564628156,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3988,False,"{'a': 0.001, 'e': 0.01855529659420343}",20,12,15.725903774911373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3989,False,"{'a': 0.001, 'e': 0.018536750572165746}",30,15,28.528203534639378,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3990,False,"{'a': 0.001, 'e': 0.018518223086880184}",35,21,25.163350733141776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3991,False,"{'a': 0.001, 'e': 0.018499714119819242}",20,14,11.076984644796116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3992,False,"{'a': 0.001, 'e': 0.01848122365247397}",30,4,0.15397763340982618,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
3993,False,"{'a': 0.001, 'e': 0.018462751666353888}",25,12,25.40857869234987,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3994,False,"{'a': 0.001, 'e': 0.018444298142987012}",20,13,12.300420091097292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3995,False,"{'a': 0.001, 'e': 0.01842586306391981}",25,10,26.37454274502543,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3996,False,"{'a': 0.001, 'e': 0.018407446410717215}",20,13,12.834834232027921,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3997,False,"{'a': 0.001, 'e': 0.018389048164962566}",30,19,21.7021635446608,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3998,False,"{'a': 0.001, 'e': 0.01837066830825761}",25,4,19.869413307128625,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
3999,False,"{'a': 0.001, 'e': 0.01835230682222249}",20,6,26.49043530914856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4000,False,"{'a': 0.001, 'e': 0.018333963688495727}",20,8,26.42144815173785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4001,False,"{'a': 0.001, 'e': 0.01831563888873418}",20,3,28.382582684665042,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4002,False,"{'a': 0.001, 'e': 0.01829733240461304}",20,13,15.396172544371401,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4003,False,"{'a': 0.001, 'e': 0.018279044217825845}",25,13,23.49499044804911,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4004,False,"{'a': 0.001, 'e': 0.01826077431008438}",20,11,12.199718060417426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4005,False,"{'a': 0.001, 'e': 0.01824252266311874}",30,10,27.719928397033726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4006,False,"{'a': 0.001, 'e': 0.018224289258677303}",30,20,20.416091378585904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4007,False,"{'a': 0.001, 'e': 0.01820607407852663}",20,1,25.964701667171738,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4008,False,"{'a': 0.001, 'e': 0.018187877104451564}",20,11,18.38017340543134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4009,False,"{'a': 0.001, 'e': 0.0181696983182551}",25,14,20.771424447220408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4010,False,"{'a': 0.001, 'e': 0.018151537701758473}",20,3,28.98817594499392,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4011,False,"{'a': 0.001, 'e': 0.018133395236801075}",25,9,18.333794904104362,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4012,False,"{'a': 0.001, 'e': 0.01811527090524041}",30,11,40.66573688994225,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4013,False,"{'a': 0.001, 'e': 0.018097164688952158}",35,24,19.66801623244576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4014,False,"{'a': 0.001, 'e': 0.01807907656983012}",30,14,31.777910772908243,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4015,False,"{'a': 0.001, 'e': 0.018061006529786143}",30,14,27.48012670005612,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4016,False,"{'a': 0.001, 'e': 0.018042954550750216}",30,20,16.68973964289282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4017,False,"{'a': 0.001, 'e': 0.01802492061467033}",20,12,16.278572255628678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4018,False,"{'a': 0.001, 'e': 0.018006904703512558}",20,6,22.917372505919854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4019,False,"{'a': 0.001, 'e': 0.017988906799261007}",30,19,18.974606952076332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4020,False,"{'a': 0.001, 'e': 0.017970926883917736}",25,11,30.83064995402498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4021,False,"{'a': 0.001, 'e': 0.01795296493950285}",20,10,19.53769091621273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4022,False,"{'a': 0.001, 'e': 0.017935020948054412}",20,14,12.380133885303701,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4023,False,"{'a': 0.001, 'e': 0.017917094891628405}",25,10,26.820139117033094,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4024,False,"{'a': 0.001, 'e': 0.017899186752298794}",20,12,17.873797906804846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4025,False,"{'a': 0.001, 'e': 0.017881296512157415}",30,16,22.890439514140205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4026,False,"{'a': 0.001, 'e': 0.017863424153314034}",20,15,7.30159547665534,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4027,False,"{'a': 0.001, 'e': 0.017845569657896316}",20,9,21.294060692203438,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4028,False,"{'a': 0.001, 'e': 0.017827733008049722}",30,21,16.494532615079912,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4029,False,"{'a': 0.001, 'e': 0.017809914185937626}",25,17,16.86037042411005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4030,False,"{'a': 0.001, 'e': 0.017792113173741214}",25,15,22.86043686582567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4031,False,"{'a': 0.001, 'e': 0.01777432995365944}",30,21,16.646385805273113,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4032,False,"{'a': 0.001, 'e': 0.017756564507909123}",35,24,19.664756986376734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4033,False,"{'a': 0.001, 'e': 0.017738816818724773}",25,17,15.434506445385342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4034,False,"{'a': 0.001, 'e': 0.017721086868358722}",25,16,18.13442791952794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4035,False,"{'a': 0.001, 'e': 0.017703374639081032}",25,11,23.528534320605566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4036,False,"{'a': 0.001, 'e': 0.017685680113179437}",30,14,29.54435482605151,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4037,False,"{'a': 0.001, 'e': 0.01766800327295943}",25,19,11.936835512891397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4038,False,"{'a': 0.001, 'e': 0.01765034410074419}",25,11,25.31403620992411,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4039,False,"{'a': 0.001, 'e': 0.0176327025788745}",30,22,15.586406183785536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4040,False,"{'a': 0.001, 'e': 0.017615078689708876}",20,15,9.700065292251267,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4041,False,"{'a': 0.001, 'e': 0.017597472415623393}",20,13,12.267279186166995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4042,False,"{'a': 0.001, 'e': 0.017579883739011794}",30,24,14.879374770501121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4043,False,"{'a': 0.001, 'e': 0.017562312642285412}",20,12,17.551348213203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4044,False,"{'a': 0.001, 'e': 0.01754475910787312}",20,16,6.592949281106919,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4045,False,"{'a': 0.001, 'e': 0.0175272231182214}",25,7,32.62820155406063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4046,False,"{'a': 0.001, 'e': 0.017509704655794274}",20,6,23.49879420475907,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4047,False,"{'a': 0.001, 'e': 0.017492203703073247}",20,13,14.05362951694849,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4048,False,"{'a': 0.001, 'e': 0.017474720242557397}",25,18,16.56314546063826,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4049,False,"{'a': 0.001, 'e': 0.01745725425676323}",20,12,16.37711944762242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4050,False,"{'a': 0.001, 'e': 0.017439805728224775}",30,14,23.536395145130268,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4051,False,"{'a': 0.001, 'e': 0.017422374639493515}",20,0,36.257884028071395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4052,False,"{'a': 0.001, 'e': 0.01740496097313833}",20,14,8.0890044286081,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4053,False,"{'a': 0.001, 'e': 0.017387564711745573}",20,9,16.935844641962582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4054,False,"{'a': 0.001, 'e': 0.017370185837918987}",20,0,34.287564794663105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4055,False,"{'a': 0.001, 'e': 0.017352824334279676}",20,5,25.849784272782024,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4056,False,"{'a': 0.001, 'e': 0.01733548018346616}",25,10,25.407063004848208,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4057,False,"{'a': 0.001, 'e': 0.017318153368134255}",25,18,12.432350680882163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4058,False,"{'a': 0.001, 'e': 0.01730084387095716}",20,7,23.701889454752163,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4059,False,"{'a': 0.001, 'e': 0.017283551674625395}",25,14,12.345136569496544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4060,False,"{'a': 0.001, 'e': 0.01726627676184673}",20,14,10.868315255273298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4061,False,"{'a': 0.001, 'e': 0.017249019115346265}",30,0,9.345086175893293,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
4062,False,"{'a': 0.001, 'e': 0.017231778717866367}",25,19,10.345410196427492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4063,False,"{'a': 0.001, 'e': 0.017214555552166607}",25,12,22.45422860706863,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4064,False,"{'a': 0.001, 'e': 0.017197349601023853}",20,8,23.99313717836972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4065,False,"{'a': 0.001, 'e': 0.017180160847232114}",20,15,8.320861458134832,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4066,False,"{'a': 0.001, 'e': 0.017162989273602654}",25,2,36.470115222680185,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4067,False,"{'a': 0.001, 'e': 0.017145834862963918}",20,6,22.508565508480192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4068,False,"{'a': 0.001, 'e': 0.017128697598161453}",20,8,21.71707347203755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4069,False,"{'a': 0.001, 'e': 0.017111577462058016}",20,5,27.167516962734936,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4070,False,"{'a': 0.001, 'e': 0.01709447443753348}",25,18,12.517582185966408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4071,False,"{'a': 0.001, 'e': 0.017077388507484793}",20,9,10.758931178887655,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4072,False,"{'a': 0.001, 'e': 0.017060319654826052}",20,10,18.052648360049954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4073,False,"{'a': 0.001, 'e': 0.017043267862488373}",25,18,9.609586663504064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4074,False,"{'a': 0.001, 'e': 0.017026233113419977}",25,16,17.788340449388485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4075,False,"{'a': 0.001, 'e': 0.017009215390586124}",20,0,33.558939318329315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4076,False,"{'a': 0.001, 'e': 0.016992214676969066}",20,15,11.5131780724217,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4077,False,"{'a': 0.001, 'e': 0.016975230955568105}",20,9,18.43972046760782,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4078,False,"{'a': 0.001, 'e': 0.016958264209399526}",25,10,30.868025417482315,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4079,False,"{'a': 0.001, 'e': 0.016941314421496552}",20,14,10.319421530478586,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4080,False,"{'a': 0.001, 'e': 0.01692438157490943}",20,11,12.365647134353894,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4081,False,"{'a': 0.001, 'e': 0.01690746565270528}",20,10,14.579026117265784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4082,False,"{'a': 0.001, 'e': 0.016890566637968184}",20,14,12.046041986100576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4083,False,"{'a': 0.001, 'e': 0.016873684513799156}",20,13,8.92713041501942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4084,False,"{'a': 0.001, 'e': 0.01685681926331603}",25,17,14.613225843108125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4085,False,"{'a': 0.001, 'e': 0.01683997086965357}",20,12,16.160844858146728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4086,False,"{'a': 0.001, 'e': 0.016823139315963402}",30,12,33.829341778865185,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4087,False,"{'a': 0.001, 'e': 0.016806324585413937}",25,8,29.343825657932882,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4088,False,"{'a': 0.001, 'e': 0.01678952666119047}",25,8,31.03699079453545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4089,False,"{'a': 0.001, 'e': 0.016772745526495048}",20,16,8.846154783036226,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4090,False,"{'a': 0.001, 'e': 0.016755981164546553}",20,8,20.208124830991988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4091,False,"{'a': 0.001, 'e': 0.016739233558580632}",20,0,31.93481283413781,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4092,False,"{'a': 0.001, 'e': 0.01672250269184965}",25,17,16.753301516505772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4093,False,"{'a': 0.001, 'e': 0.016705788547622755}",25,16,17.04483282579795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4094,False,"{'a': 0.001, 'e': 0.016689091109185813}",20,10,19.816570558098082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4095,False,"{'a': 0.001, 'e': 0.016672410359841357}",30,21,15.763224691612859,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4096,False,"{'a': 0.001, 'e': 0.016655746282908664}",20,3,30.223866550871822,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4097,False,"{'a': 0.001, 'e': 0.016639098861723624}",25,13,7.9320138452976225,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4098,False,"{'a': 0.001, 'e': 0.01662246807963884}",25,13,24.71668702111145,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4099,False,"{'a': 0.001, 'e': 0.01660585392002353}",25,7,35.70300625305458,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4100,False,"{'a': 0.001, 'e': 0.01658925636626351}",25,8,28.578732270571752,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4101,False,"{'a': 0.001, 'e': 0.016572675401761255}",25,2,38.36237332943732,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4102,False,"{'a': 0.001, 'e': 0.016556111009935766}",25,17,14.883646635469713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4103,False,"{'a': 0.001, 'e': 0.016539563174222668}",25,0,26.42015925201097,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4104,False,"{'a': 0.001, 'e': 0.016523031878074135}",20,0,25.332167313004714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4105,False,"{'a': 0.001, 'e': 0.016506517104958845}",35,17,34.978827985690714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4106,False,"{'a': 0.001, 'e': 0.016490018838362035}",30,20,17.05447630846286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4107,False,"{'a': 0.001, 'e': 0.01647353706178545}",30,15,26.855934540677243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4108,False,"{'a': 0.001, 'e': 0.016457071758747287}",25,7,33.672301995345556,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4109,False,"{'a': 0.001, 'e': 0.01644062291278227}",30,15,28.852527720563625,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4110,False,"{'a': 0.001, 'e': 0.016424190507441518}",20,13,12.01720971122064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4111,False,"{'a': 0.001, 'e': 0.016407774526292645}",20,9,10.067085188213127,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
4112,False,"{'a': 0.001, 'e': 0.016391374952919677}",20,10,17.607650847491477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4113,False,"{'a': 0.001, 'e': 0.01637499177092302}",30,12,27.79556069033583,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
4114,False,"{'a': 0.001, 'e': 0.01635862496391949}",25,12,27.052237989496938,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4115,False,"{'a': 0.001, 'e': 0.016342274515542307}",20,3,22.653858473477662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4116,False,"{'a': 0.001, 'e': 0.016325940409440985}",20,7,20.86428694129833,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4117,False,"{'a': 0.001, 'e': 0.01630962262928145}",30,16,24.290526469171226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.001, 'e': 0.016293321158745884}",30,22,15.86851370152024,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4119,False,"{'a': 0.001, 'e': 0.016277035981532836}",30,19,19.322390958528416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4120,False,"{'a': 0.001, 'e': 0.016260767081357142}",30,4,43.583466118573654,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.001, 'e': 0.01624451444194987}",25,3,34.024609568749064,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4122,False,"{'a': 0.001, 'e': 0.016228278047058394}",20,4,30.700504451753158,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4123,False,"{'a': 0.001, 'e': 0.016212057880446332}",35,13,36.62454964619927,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4124,False,"{'a': 0.001, 'e': 0.016195853925893487}",30,21,18.785905766385586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4125,False,"{'a': 0.001, 'e': 0.01617966616719593}",20,3,25.596200697140368,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4126,False,"{'a': 0.001, 'e': 0.016163494588165874}",30,19,-22.03266279957267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
4127,False,"{'a': 0.001, 'e': 0.016147339172631756}",25,11,31.180336058422597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.001, 'e': 0.01613119990443817}",25,17,14.188136582745871,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.001, 'e': 0.016115076767445814}",20,12,15.311189308215685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.001, 'e': 0.016098969745531575}",20,6,24.932345063451628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
